id,label,word_count,sentence_count,avg_sentence_len,avg_word_len,type_token_ratio,noun_count,verb_count,adj_count,adv_count,noun_ratio,verb_ratio,nominal_lemma_count,nominal_lemma_ratio,nominal_suffix_count,top_collocation,top_collocation_pmi
human_6602,0,118,5,23.6,4.4,0.661,23,15,5,17,0.1949,0.1271,0,0.0,0,,0.0
ai_6603,1,215,9,23.89,4.25,0.386,55,22,12,7,0.2558,0.1023,0,0.0,8,your credit,4.5849937113354615
human_6604,0,425,23,18.48,3.87,0.5365,107,54,30,16,0.2518,0.1271,1,0.0093,10,,0.0
ai_6605,1,311,11,28.27,4.5,0.3505,107,40,15,5,0.3441,0.1286,0,0.0,15,tax free,5.115492133544655
human_6606,0,87,3,29.0,4.14,0.7471,22,11,7,4,0.2529,0.1264,1,0.0455,3,,0.0
ai_6607,1,293,11,26.64,4.74,0.5222,86,31,30,8,0.2935,0.1058,1,0.0116,14,bond funds,5.029764148522166
human_6608,0,243,10,24.3,4.43,0.5267,69,31,13,11,0.284,0.1276,0,0.0,15,,0.0
ai_6609,1,195,7,27.86,4.79,0.4564,61,25,8,3,0.3128,0.1282,0,0.0,17,company 's,4.3517133794783
human_6610,0,72,5,14.4,4.54,0.75,30,7,1,5,0.4167,0.0972,0,0.0,1,,0.0
ai_6611,1,212,8,26.5,5.08,0.5094,74,21,28,6,0.3491,0.0991,0,0.0,12,corporations may,5.149779219698057
human_6612,0,131,3,43.67,4.74,0.626,32,17,12,5,0.2443,0.1298,0,0.0,8,,0.0
ai_6613,1,296,10,29.6,4.7,0.3986,80,37,32,6,0.2703,0.125,0,0.0,19,certain price,4.339866469092555
ai_6614,1,235,5,47.0,4.78,0.4213,72,32,18,3,0.3064,0.1362,0,0.0,15,a certain,4.560741078659233
human_6615,0,512,25,20.48,5.08,0.4883,139,63,47,32,0.2715,0.123,0,0.0,20,the exchange,2.373463898982769
ai_6616,1,166,8,20.75,4.72,0.512,44,15,20,8,0.2651,0.0904,0,0.0,6,it is,4.383756648448034
human_6617,0,338,23,14.7,4.32,0.5769,78,46,21,21,0.2308,0.1361,3,0.0385,8,,0.0
ai_6618,1,195,7,27.86,4.71,0.4769,58,24,16,5,0.2974,0.1231,5,0.0862,4,your credit,3.129320958141852
human_6619,0,478,30,15.93,4.61,0.5021,129,56,50,29,0.2699,0.1172,8,0.062,19,in the,3.3089415706622076
ai_6620,1,276,10,27.6,4.96,0.4674,85,34,27,5,0.308,0.1232,1,0.0118,12,tax rates,4.791833010256954
human_6621,0,118,12,9.83,4.26,0.7712,25,25,5,7,0.2119,0.2119,0,0.0,3,,0.0
ai_6622,1,215,8,26.88,4.59,0.4605,65,27,5,6,0.3023,0.1256,0,0.0,18,required interest,5.432990617890411
ai_6623,1,112,5,22.4,5.48,0.6429,35,14,11,5,0.3125,0.125,0,0.0,7,,0.0
human_6624,0,175,6,29.17,4.23,0.6514,37,29,10,11,0.2114,0.1657,4,0.1081,3,,0.0
ai_6625,1,235,7,33.57,4.86,0.4894,72,27,15,8,0.3064,0.1149,2,0.0278,6,stock options,4.368096000716837
ai_6626,1,228,8,28.5,4.5,0.443,67,30,9,6,0.2939,0.1316,3,0.0448,1,the company,3.0616239623750165
human_6627,0,294,15,19.6,4.31,0.5238,69,35,30,23,0.2347,0.119,0,0.0,8,real estate,5.397232913192877
ai_6628,1,280,11,25.45,4.83,0.4607,76,36,43,11,0.2714,0.1286,2,0.0263,10,real estate,5.812516627173383
ai_6629,1,147,7,21.0,5.11,0.585,53,18,15,2,0.3605,0.1224,3,0.0566,3,,0.0
human_6630,0,222,11,20.18,4.09,0.5721,52,29,10,11,0.2342,0.1306,0,0.0,8,,0.0
ai_6631,1,134,5,26.8,4.13,0.4925,40,15,12,4,0.2985,0.1119,0,0.0,6,,0.0
human_6632,0,58,3,19.33,4.1,0.7241,16,8,0,2,0.2759,0.1379,0,0.0,1,,0.0
ai_6633,1,100,4,25.0,4.33,0.57,25,11,7,0,0.25,0.11,0,0.0,1,,0.0
human_6634,0,230,14,16.43,4.4,0.4261,50,30,18,7,0.2174,0.1304,1,0.02,3,first year,4.003779407236856
ai_6635,1,167,7,23.86,4.4,0.509,37,27,10,1,0.2216,0.1617,0,0.0,4,of the,2.374447245603917
human_6636,0,207,9,23.0,4.47,0.5556,48,33,16,11,0.2319,0.1594,3,0.0625,9,,0.0
ai_6637,1,209,10,20.9,5.16,0.5359,65,22,27,6,0.311,0.1053,0,0.0,12,national debt,4.544353544578361
ai_6638,1,136,5,27.2,4.18,0.4485,40,18,10,4,0.2941,0.1324,0,0.0,1,,0.0
human_6639,0,199,14,14.21,4.41,0.598,56,25,14,5,0.2814,0.1256,1,0.0179,8,,0.0
ai_6640,1,326,12,27.17,4.62,0.3896,105,32,25,12,0.3221,0.0982,0,0.0,17,s&p 500,5.183235399104026
ai_6641,1,274,10,27.4,4.43,0.4234,87,31,17,6,0.3175,0.1131,0,0.0,8,s&p 500,5.103307025001201
human_6642,0,449,15,29.93,4.22,0.4187,103,76,18,27,0.2294,0.1693,27,0.2621,13,trailing stop,4.228825846703534
ai_6643,1,279,10,27.9,4.11,0.3011,83,47,8,2,0.2975,0.1685,10,0.1205,3,you want,4.959376549492555
human_6644,0,141,7,20.14,4.21,0.4681,35,18,5,3,0.2482,0.1277,1,0.0286,5,,0.0
ai_6645,1,219,8,27.38,4.84,0.5114,55,26,21,7,0.2511,0.1187,0,0.0,11,it is,4.295962967255179
human_6646,0,100,7,14.29,3.84,0.68,18,16,8,5,0.18,0.16,0,0.0,5,,0.0
ai_6647,1,193,6,32.17,4.21,0.5078,56,22,18,1,0.2902,0.114,1,0.0179,4,lump sum,5.014989073093848
human_6648,0,51,4,12.75,4.8,0.8431,18,7,4,3,0.3529,0.1373,0,0.0,1,,0.0
ai_6649,1,117,4,29.25,4.78,0.5299,32,10,12,5,0.2735,0.0855,0,0.0,5,,0.0
human_6650,0,146,8,18.25,4.36,0.6712,31,18,8,12,0.2123,0.1233,0,0.0,6,,0.0
ai_6651,1,227,8,28.38,4.63,0.5066,73,36,18,1,0.3216,0.1586,0,0.0,13,about your,4.247955511445486
human_6652,0,511,22,23.23,4.81,0.4207,177,52,44,16,0.3464,0.1018,14,0.0791,27,fair market,5.830080523574073
ai_6653,1,250,9,27.78,4.31,0.36,65,25,17,3,0.26,0.1,0,0.0,9,of the,3.123569730701143
ai_6654,1,109,4,27.25,5.32,0.7615,38,11,13,4,0.3486,0.1009,0,0.0,4,,0.0
human_6655,0,157,8,19.62,4.83,0.5478,40,25,12,3,0.2548,0.1592,0,0.0,11,,0.0
ai_6656,1,197,9,21.89,4.74,0.5279,50,24,21,9,0.2538,0.1218,2,0.04,5,preferred shares,4.169962176160247
human_6657,0,87,6,14.5,5.18,0.7356,27,10,6,3,0.3103,0.1149,1,0.037,6,,0.0
ai_6658,1,236,10,23.6,4.67,0.4195,62,33,14,6,0.2627,0.1398,1,0.0161,11,terms of,4.56684105727132
ai_6659,1,208,9,23.11,4.3,0.4567,57,21,18,7,0.274,0.101,0,0.0,13,,0.0
human_6660,0,264,10,26.4,4.22,0.4962,58,36,19,17,0.2197,0.1364,0,0.0,7,the company,3.5263072933675916
ai_6661,1,172,7,24.57,4.74,0.5174,49,16,21,4,0.2849,0.093,0,0.0,10,,0.0
human_6662,0,191,6,31.83,4.53,0.4869,43,28,19,11,0.2251,0.1466,0,0.0,5,positions held,4.415077046298237
ai_6663,1,204,8,25.5,4.69,0.4608,61,27,10,9,0.299,0.1324,4,0.0656,10,,0.0
human_6664,0,184,11,16.73,4.11,0.6685,44,26,10,8,0.2391,0.1413,1,0.0227,6,,0.0
ai_6665,1,261,12,21.75,4.51,0.3946,73,36,18,4,0.2797,0.1379,1,0.0137,10,,0.0
ai_6666,1,172,6,28.67,4.69,0.5581,51,23,11,3,0.2965,0.1337,0,0.0,11,,0.0
ai_6667,1,198,9,22.0,4.32,0.3333,58,20,18,0,0.2929,0.101,6,0.1034,8,value of,4.314733325815481
human_6668,0,113,5,22.6,4.18,0.6106,18,18,3,2,0.1593,0.1593,0,0.0,0,,0.0
ai_6669,1,249,11,22.64,4.69,0.5261,57,47,17,9,0.2289,0.1888,2,0.0351,5,your credit,3.8954182258578887
ai_6670,1,217,8,27.12,4.83,0.5438,55,31,12,7,0.2535,0.1429,1,0.0182,8,your credit,3.183252462004334
human_6671,0,166,11,15.09,4.07,0.6325,35,27,11,11,0.2108,0.1627,0,0.0,6,,0.0
ai_6672,1,231,9,25.67,4.85,0.4719,64,34,26,4,0.2771,0.1472,0,0.0,19,,0.0
human_6673,0,202,13,15.54,4.14,0.5693,54,23,8,9,0.2673,0.1139,4,0.0741,11,,0.0
ai_6674,1,275,10,27.5,4.44,0.3709,84,31,24,6,0.3055,0.1127,0,0.0,13,s corporation,5.301188611805913
human_6675,0,105,8,13.12,3.74,0.6762,25,15,6,3,0.2381,0.1429,0,0.0,4,,0.0
ai_6676,1,184,6,30.67,4.7,0.4457,68,16,14,0,0.3696,0.087,2,0.0294,19,individual 's,5.209495978942621
human_6677,0,282,15,18.8,4.22,0.5603,65,37,20,14,0.2305,0.1312,2,0.0308,7,,0.0
ai_6678,1,221,8,27.62,4.56,0.4434,76,30,10,2,0.3439,0.1357,6,0.0789,10,,0.0
human_6679,0,57,3,19.0,4.0,0.7544,13,8,1,4,0.2281,0.1404,0,0.0,0,,0.0
ai_6680,1,185,8,23.12,4.82,0.4973,60,22,15,4,0.3243,0.1189,0,0.0,6,of the,2.2464192157477654
ai_6681,1,306,8,38.25,4.47,0.4216,96,31,15,8,0.3137,0.1013,10,0.1042,9,stock market,3.776683425764813
human_6682,0,214,17,12.59,4.53,0.5981,51,38,10,13,0.2383,0.1776,3,0.0588,6,owning shares,3.9002274460215056
ai_6683,1,258,13,19.85,4.72,0.5,77,31,12,9,0.2984,0.1202,1,0.013,6,,0.0
human_6684,0,53,4,13.25,4.43,0.8868,13,5,6,3,0.2453,0.0943,0,0.0,2,,0.0
ai_6685,1,266,10,26.6,4.32,0.4774,65,32,31,12,0.2444,0.1203,1,0.0154,5,if you,4.212719414996868
human_6686,0,113,8,14.12,4.54,0.7168,26,16,6,8,0.2301,0.1416,0,0.0,7,,0.0
ai_6687,1,270,13,20.77,4.27,0.4481,53,36,28,11,0.1963,0.1333,2,0.0377,19,are not,4.819134425711244
human_6688,0,59,5,11.8,5.02,0.7119,17,13,1,2,0.2881,0.2203,0,0.0,2,,0.0
ai_6689,1,226,10,22.6,4.86,0.4204,71,22,26,4,0.3142,0.0973,0,0.0,5,net income,5.504648638725976
ai_6690,1,123,6,20.5,5.81,0.5772,46,10,17,6,0.374,0.0813,0,0.0,12,,0.0
ai_6691,1,225,9,25.0,5.03,0.4356,82,22,10,9,0.3644,0.0978,1,0.0122,9,the company,4.208772748294123
human_6692,0,95,6,15.83,4.98,0.8,30,6,15,9,0.3158,0.0632,0,0.0,5,,0.0
ai_6693,1,359,13,27.62,4.8,0.3148,89,43,36,8,0.2479,0.1198,0,0.0,28,taxable income,5.491864290381846
human_6694,0,115,8,14.38,4.24,0.7478,22,20,9,10,0.1913,0.1739,0,0.0,2,,0.0
ai_6695,1,234,8,29.25,5.16,0.5171,60,42,26,2,0.2564,0.1795,0,0.0,16,investing in,4.417111675875232
ai_6696,1,320,15,21.33,4.65,0.3844,83,36,30,13,0.2594,0.1125,0,0.0,6,real estate,6.004515481122493
ai_6697,1,216,8,27.0,4.81,0.5093,51,23,27,7,0.2361,0.1065,0,0.0,8,it could,4.954227232679873
ai_6698,1,207,10,20.7,5.01,0.4928,69,28,19,3,0.3333,0.1353,1,0.0145,23,,0.0
human_6699,0,151,9,16.78,4.69,0.649,45,21,16,7,0.298,0.1391,0,0.0,6,,0.0
ai_6700,1,369,15,24.6,4.58,0.4092,135,38,35,4,0.3659,0.103,1,0.0074,18,may indicate,6.209463961176416
ai_6701,1,156,5,31.2,4.36,0.5064,43,17,12,5,0.2756,0.109,1,0.0233,4,,0.0
human_6702,0,451,16,28.19,4.74,0.4235,130,49,33,19,0.2882,0.1086,31,0.2385,14,the bank,4.164834226681171
ai_6703,1,217,8,27.12,4.58,0.47,56,29,21,3,0.2581,0.1336,1,0.0179,6,a joint,3.9462132647034847
ai_6704,1,144,5,28.8,4.3,0.5486,31,21,16,3,0.2153,0.1458,0,0.0,8,,0.0
ai_6705,1,203,16,12.69,4.77,0.4729,58,28,19,2,0.2857,0.1379,3,0.0517,19,all three,5.350532256731196
human_6706,0,425,23,18.48,4.45,0.4941,85,68,26,22,0.2,0.16,1,0.0118,14,the state,4.090861417712205
ai_6707,1,270,13,20.77,4.32,0.4333,53,42,17,9,0.1963,0.1556,1,0.0189,8,it is,4.537848315321227
ai_6708,1,230,9,25.56,4.7,0.3957,74,33,19,7,0.3217,0.1435,0,0.0,11,of stocks,5.044421391734202
human_6709,0,463,13,35.62,4.26,0.4946,106,62,25,22,0.2289,0.1339,14,0.1321,10,,0.0
ai_6710,1,176,7,25.14,4.81,0.5341,56,26,17,7,0.3182,0.1477,0,0.0,7,tax haven,3.8826896247211096
human_6711,0,112,6,18.67,4.25,0.7143,22,19,4,10,0.1964,0.1696,0,0.0,1,,0.0
ai_6712,1,313,12,26.08,4.37,0.377,74,40,39,9,0.2364,0.1278,0,0.0,10,interest rate,5.2946354750029885
human_6713,0,70,5,14.0,4.2,0.7429,10,11,5,3,0.1429,0.1571,0,0.0,3,,0.0
ai_6714,1,263,12,21.92,4.29,0.4335,83,23,12,7,0.3156,0.0875,4,0.0482,11,interest rate,5.459452476325998
ai_6715,1,317,13,24.38,4.08,0.3565,85,42,13,4,0.2681,0.1325,2,0.0235,14,= $,5.049862906267918
human_6716,0,398,24,16.58,3.88,0.4698,90,39,26,15,0.2261,0.098,2,0.0222,20,the money,3.782273048816768
ai_6717,1,194,7,27.71,4.38,0.3866,58,21,6,6,0.299,0.1082,0,0.0,13,the option,1.9780120270265653
human_6718,0,380,16,23.75,4.41,0.5053,83,48,26,24,0.2184,0.1263,2,0.0241,4,you can,4.223159931406671
ai_6719,1,213,12,17.75,4.93,0.5634,61,37,20,5,0.2864,0.1737,0,0.0,10,,0.0
human_6720,0,323,21,15.38,4.55,0.5573,77,39,33,14,0.2384,0.1207,6,0.0779,6,,0.0
ai_6721,1,221,13,17.0,5.65,0.5385,94,21,22,6,0.4253,0.095,0,0.0,13,interactive brokers,4.472517310370841
human_6722,0,202,10,20.2,4.37,0.5644,37,28,12,11,0.1832,0.1386,1,0.027,13,,0.0
ai_6723,1,227,5,45.4,4.12,0.37,61,20,16,2,0.2687,0.0881,0,0.0,9,of $,4.569883606332849
human_6724,0,62,5,12.4,4.21,0.7419,17,6,4,4,0.2742,0.0968,0,0.0,0,,0.0
ai_6725,1,182,6,30.33,4.23,0.4945,53,20,15,3,0.2912,0.1099,8,0.1509,6,,0.0
ai_6726,1,255,11,23.18,4.39,0.4157,79,28,18,5,0.3098,0.1098,2,0.0253,11,the stock,3.1138901515038286
human_6727,0,151,9,16.78,4.19,0.6424,31,20,12,11,0.2053,0.1325,1,0.0323,4,,0.0
ai_6728,1,277,10,27.7,4.57,0.4007,83,31,19,7,0.2996,0.1119,10,0.1205,10,trade in,5.311604953262604
human_6729,0,221,12,18.42,3.93,0.448,61,29,6,15,0.276,0.1312,0,0.0,5,wash sale,5.209482904537047
ai_6730,1,170,6,28.33,4.39,0.4471,46,21,8,11,0.2706,0.1235,0,0.0,6,wash sale,4.417902435993219
ai_6731,1,185,6,30.83,4.24,0.4162,56,20,10,6,0.3027,0.1081,0,0.0,10,a tax,2.96631129655503
human_6732,0,86,4,21.5,3.98,0.686,19,14,5,4,0.2209,0.1628,2,0.1053,3,,0.0
ai_6733,1,228,13,17.54,5.26,0.4474,76,33,20,4,0.3333,0.1447,2,0.0263,23,over time,5.517303446151206
human_6734,0,602,32,18.81,4.22,0.4169,126,69,40,30,0.2093,0.1146,4,0.0317,30,the property,3.563592830836723
ai_6735,1,181,9,20.11,4.49,0.5138,41,27,16,5,0.2265,0.1492,3,0.0732,6,you are,4.048407059199439
human_6736,0,68,3,22.67,4.34,0.7794,12,8,6,8,0.1765,0.1176,0,0.0,3,,0.0
ai_6737,1,185,7,26.43,4.5,0.4324,33,27,19,11,0.1784,0.1459,0,0.0,12,,0.0
human_6738,0,124,9,13.78,4.47,0.6371,34,16,10,6,0.2742,0.129,1,0.0294,3,,0.0
ai_6739,1,236,7,33.71,4.73,0.4237,69,22,16,8,0.2924,0.0932,0,0.0,10,company 's,4.666376730822234
human_6740,0,86,4,21.5,4.3,0.6977,19,12,6,6,0.2209,0.1395,0,0.0,6,,0.0
ai_6741,1,201,7,28.71,4.93,0.4876,57,22,23,5,0.2836,0.1095,0,0.0,15,,0.0
ai_6742,1,188,8,23.5,4.94,0.5266,48,20,25,8,0.2553,0.1064,1,0.0208,2,,0.0
human_6743,0,376,16,23.5,4.58,0.5293,98,44,36,21,0.2606,0.117,1,0.0102,8,,0.0
ai_6744,1,139,6,23.17,5.03,0.4964,36,14,20,4,0.259,0.1007,0,0.0,9,,0.0
human_6745,0,324,18,18.0,4.36,0.4907,63,49,15,13,0.1944,0.1512,1,0.0159,17,it 's,4.228832433655389
ai_6746,1,287,10,28.7,4.75,0.3624,66,36,32,7,0.23,0.1254,1,0.0152,12,cost of,4.469502798431894
ai_6747,1,184,7,26.29,4.53,0.4348,47,22,10,1,0.2554,0.1196,1,0.0213,7,,0.0
human_6748,0,221,11,20.09,4.35,0.638,49,33,14,16,0.2217,0.1493,1,0.0204,9,,0.0
ai_6749,1,160,3,53.33,4.63,0.575,36,19,21,3,0.225,0.1187,1,0.0278,10,,0.0
ai_6750,1,201,9,22.33,5.32,0.5224,55,35,19,6,0.2736,0.1741,1,0.0182,6,,0.0
human_6751,0,127,7,18.14,4.54,0.6142,24,16,9,11,0.189,0.126,0,0.0,7,,0.0
ai_6752,1,167,6,27.83,4.44,0.503,42,22,15,4,0.2515,0.1317,0,0.0,7,,0.0
human_6753,0,166,13,12.77,3.82,0.6446,45,25,8,4,0.2711,0.1506,0,0.0,2,,0.0
ai_6754,1,134,6,22.33,4.31,0.5672,41,19,9,2,0.306,0.1418,0,0.0,11,,0.0
human_6755,0,630,38,16.58,4.11,0.3794,109,108,39,31,0.173,0.1714,8,0.0734,12,debt free,6.301499829895268
ai_6756,1,219,10,21.9,4.53,0.5571,55,48,15,6,0.2511,0.2192,3,0.0545,2,,0.0
ai_6757,1,206,10,20.6,4.52,0.5437,43,47,23,7,0.2087,0.2282,2,0.0465,2,,0.0
human_6758,0,290,9,32.22,3.98,0.4483,67,39,12,8,0.231,0.1345,1,0.0149,7,premium you,4.014967496086878
ai_6759,1,187,7,26.71,4.23,0.3476,47,27,5,4,0.2513,0.1444,2,0.0426,12,price of,4.332237687330794
human_6760,0,117,5,23.4,4.64,0.6667,33,15,2,6,0.2821,0.1282,1,0.0303,1,,0.0
ai_6761,1,243,9,27.0,4.28,0.4033,60,29,19,9,0.2469,0.1193,1,0.0167,6,the investor,2.558207601979637
human_6762,0,229,13,17.62,4.01,0.6507,48,34,18,15,0.2096,0.1485,3,0.0625,5,,0.0
ai_6763,1,311,14,22.21,4.92,0.4566,92,44,32,7,0.2958,0.1415,2,0.0217,19,you may,4.21502780709557
ai_6764,1,318,13,24.46,4.51,0.4654,96,40,28,8,0.3019,0.1258,2,0.0208,19,,0.0
human_6765,0,236,13,18.15,3.82,0.4915,50,35,5,16,0.2119,0.1483,3,0.06,8,,0.0
ai_6766,1,169,8,21.12,5.08,0.503,26,20,31,13,0.1538,0.1183,0,0.0,4,,0.0
ai_6767,1,238,10,23.8,4.83,0.4454,85,26,21,9,0.3571,0.1092,8,0.0941,9,interest rate,4.052895371162678
human_6768,0,64,6,10.67,3.97,0.7344,11,8,7,2,0.1719,0.125,0,0.0,0,,0.0
ai_6769,1,196,7,28.0,4.58,0.449,51,25,10,5,0.2602,0.1276,2,0.0392,11,1031 exchange,4.452164373038493
human_6770,0,108,6,18.0,3.84,0.6852,23,17,6,9,0.213,0.1574,0,0.0,3,,0.0
ai_6771,1,303,11,27.55,4.58,0.4653,86,31,38,11,0.2838,0.1023,2,0.0233,13,if you,4.662980726899667
human_6772,0,126,7,18.0,4.12,0.6429,30,17,6,9,0.2381,0.1349,4,0.1333,6,,0.0
ai_6773,1,279,11,25.36,4.73,0.4194,97,28,16,5,0.3477,0.1004,5,0.0515,19,in the,2.881374037491282
ai_6774,1,199,11,18.09,4.91,0.4523,59,38,18,2,0.2965,0.191,1,0.0169,14,this is,5.3219645261203254
ai_6775,1,184,7,26.29,4.98,0.5217,50,21,17,4,0.2717,0.1141,0,0.0,4,,0.0
ai_6776,1,263,14,18.79,3.96,0.3232,79,23,15,2,0.3004,0.0875,1,0.0127,3,interest rate,4.851769899104759
human_6777,0,67,4,16.75,4.21,0.7463,17,11,5,2,0.2537,0.1642,0,0.0,2,,0.0
ai_6778,1,277,10,27.7,4.88,0.5199,83,38,29,7,0.2996,0.1372,0,0.0,8,savings accounts,4.797031780432845
ai_6779,1,253,13,19.46,4.77,0.5138,62,33,32,7,0.2451,0.1304,0,0.0,9,,0.0
human_6780,0,509,29,17.55,4.48,0.4067,162,61,37,18,0.3183,0.1198,1,0.0062,15,target date,6.409396504658068
ai_6781,1,338,15,22.53,5.28,0.4586,105,50,23,13,0.3107,0.1479,0,0.0,24,matching contributions,5.597799169324906
human_6782,0,459,19,24.16,4.21,0.4597,105,61,26,18,0.2288,0.1329,3,0.0286,18,law firm,6.523568803843309
ai_6783,1,171,4,42.75,4.26,0.5088,47,13,14,3,0.2749,0.076,5,0.1064,10,,0.0
ai_6784,1,203,6,33.83,4.33,0.4532,60,21,15,3,0.2956,0.1034,6,0.1,10,will be,4.2574228523397135
human_6785,0,122,7,17.43,4.13,0.6639,17,19,17,6,0.1393,0.1557,0,0.0,3,,0.0
ai_6786,1,141,5,28.2,4.8,0.5603,32,17,9,6,0.227,0.1206,0,0.0,3,it is,4.342464765795016
ai_6787,1,190,9,21.11,3.91,0.4789,56,18,14,2,0.2947,0.0947,6,0.1071,7,capital gains,4.770113870383219
human_6788,0,361,13,27.77,4.55,0.5623,72,43,35,24,0.1994,0.1191,1,0.0139,13,,0.0
ai_6789,1,209,9,23.22,5.0,0.5646,44,33,29,4,0.2105,0.1579,1,0.0227,9,financial advisor,3.8662816394657233
human_6790,0,102,7,14.57,6.88,0.6078,37,19,6,2,0.3627,0.1863,0,0.0,2,,0.0
ai_6791,1,270,12,22.5,4.67,0.3963,75,34,21,3,0.2778,0.1259,6,0.08,1,value of,4.760240736657676
human_6792,0,186,8,23.25,3.98,0.5215,53,26,4,7,0.2849,0.1398,0,0.0,5,,0.0
ai_6793,1,141,6,23.5,4.71,0.539,44,14,13,8,0.3121,0.0993,1,0.0227,2,,0.0
human_6794,0,257,17,15.12,4.57,0.5564,63,28,24,12,0.2451,0.1089,0,0.0,11,,0.0
ai_6795,1,274,12,22.83,4.97,0.4234,65,34,46,9,0.2372,0.1241,0,0.0,15,,0.0
human_6796,0,201,10,20.1,4.0,0.592,28,23,17,24,0.1393,0.1144,0,0.0,2,,0.0
ai_6797,1,266,10,26.6,4.39,0.4398,64,27,33,11,0.2406,0.1015,0,0.0,26,down payment,4.601284702914521
human_6798,0,267,19,14.05,3.94,0.4419,44,41,16,12,0.1648,0.1536,7,0.1591,3,,0.0
ai_6799,1,186,8,23.25,4.89,0.4409,50,24,16,9,0.2688,0.129,0,0.0,5,,0.0
human_6800,0,1004,48,20.92,4.45,0.3596,248,96,92,68,0.247,0.0956,10,0.0403,45,an llc,4.487554390119121
ai_6801,1,194,9,21.56,5.21,0.5464,52,17,23,7,0.268,0.0876,1,0.0192,15,an employee,3.906928928965083
human_6802,0,283,15,18.87,4.41,0.5265,80,31,17,24,0.2827,0.1095,0,0.0,13,,0.0
ai_6803,1,208,7,29.71,5.35,0.4952,84,24,9,6,0.4038,0.1154,1,0.0119,26,credit card,4.4850000574464115
human_6804,0,71,5,14.2,4.25,0.7465,21,8,4,1,0.2958,0.1127,1,0.0476,3,,0.0
ai_6805,1,212,9,23.56,4.33,0.4434,56,21,16,3,0.2642,0.0991,6,0.1071,17,will be,4.050243546147143
human_6806,0,135,9,15.0,4.64,0.7259,29,18,18,7,0.2148,0.1333,1,0.0345,5,,0.0
ai_6807,1,156,7,22.29,4.69,0.5385,52,23,7,2,0.3333,0.1474,1,0.0192,5,interest payments,3.709717531729103
human_6808,0,331,14,23.64,4.76,0.5317,83,47,25,19,0.2508,0.142,1,0.012,7,to pay,3.7197007707560656
ai_6809,1,314,13,24.15,4.65,0.4427,84,49,21,11,0.2675,0.1561,18,0.2143,7,company 's,4.621150745737998
human_6810,0,155,7,22.14,5.15,0.7548,40,24,17,14,0.2581,0.1548,0,0.0,9,,0.0
ai_6811,1,251,11,22.82,5.17,0.4821,75,32,27,9,0.2988,0.1275,0,0.0,17,risk tolerance,4.807377821797145
human_6812,0,259,13,19.92,4.29,0.583,64,32,27,16,0.2471,0.1236,4,0.0625,16,,0.0
ai_6813,1,202,9,22.44,5.17,0.4208,76,25,13,3,0.3762,0.1238,0,0.0,11,credit reports,3.4954462728823485
human_6814,0,254,18,14.11,4.87,0.5669,80,25,14,10,0.315,0.0984,0,0.0,7,,0.0
ai_6815,1,226,7,32.29,4.5,0.4204,65,22,24,3,0.2876,0.0973,0,0.0,6,ipo date,4.393617326337233
human_6816,0,88,4,22.0,4.41,0.6932,20,13,7,5,0.2273,0.1477,4,0.2,3,,0.0
ai_6817,1,278,15,18.53,5.08,0.4928,83,42,22,5,0.2986,0.1511,0,0.0,13,your portfolio,4.217249383789308
human_6818,0,80,5,16.0,5.47,0.7375,23,9,13,4,0.2875,0.1125,0,0.0,9,,0.0
ai_6819,1,263,12,21.92,4.93,0.5513,77,30,33,2,0.2928,0.1141,1,0.013,7,,0.0
human_6820,0,150,9,16.67,5.27,0.5867,50,15,14,6,0.3333,0.1,0,0.0,17,personal finance,4.6535063598084445
ai_6821,1,241,11,21.91,4.95,0.4813,80,41,21,5,0.332,0.1701,7,0.0875,14,personal finance,5.1115331547938005
ai_6822,1,169,7,24.14,4.79,0.5207,43,22,14,4,0.2544,0.1302,0,0.0,7,,0.0
human_6823,0,83,3,27.67,5.0,0.8313,25,9,8,6,0.3012,0.1084,1,0.04,5,,0.0
ai_6824,1,263,17,15.47,4.93,0.3042,91,32,25,3,0.346,0.1217,0,0.0,13,can be,5.459452476325998
human_6825,0,128,5,25.6,4.56,0.625,33,17,10,6,0.2578,0.1328,3,0.0909,9,,0.0
ai_6826,1,177,7,25.29,4.72,0.4124,58,26,6,1,0.3277,0.1469,6,0.1034,19,miles driven,4.475779481528697
human_6827,0,237,11,21.55,4.48,0.5696,62,31,21,6,0.2616,0.1308,0,0.0,11,,0.0
human_6828,0,139,5,27.8,4.55,0.5612,47,13,14,7,0.3381,0.0935,0,0.0,5,,0.0
ai_6829,1,185,10,18.5,5.45,0.6,60,28,22,6,0.3243,0.1514,2,0.0333,7,,0.0
ai_6830,1,212,9,23.56,5.43,0.5849,65,28,26,7,0.3066,0.1321,1,0.0154,13,,0.0
human_6831,0,90,4,22.5,4.28,0.6556,16,11,7,5,0.1778,0.1222,0,0.0,4,,0.0
ai_6832,1,172,7,24.57,4.31,0.5349,39,31,9,5,0.2267,0.1802,1,0.0256,5,,0.0
ai_6833,1,103,6,17.17,4.19,0.5534,25,20,4,4,0.2427,0.1942,0,0.0,3,file your,4.378647617507579
ai_6834,1,213,11,19.36,4.97,0.5915,74,25,23,3,0.3474,0.1174,0,0.0,14,,0.0
human_6835,0,630,22,28.64,4.87,0.4444,155,79,51,26,0.246,0.1254,16,0.1032,31,you are,4.5466123277318
